1	1		1	0.000
1	1000		1	0.000
1	2000		1	0.001
1	3000		1	0.001
1	4000		1	0.002
1	5000		1	0.002
1	6000		1	0.003
1	7000		1	0.003
1	8000		1	0.004
1	9000		1	0.004
1	10000		1	0.005
1	11000		1	0.005
1	12000		1	0.006
1	13000		1	0.006
1	14000		1	0.007
1	15000		1	0.007
1	16000		1	0.008
1	17000		1	0.008
1	18000		1	0.009
1	19000		1	0.009
1	20000		1	0.010
1	21000		1	0.010
1	22000		1	0.011
1	23000		1	0.011
1	24000		1	0.012
1	25000		1	0.012
1	26000		1	0.013
1	27000		1	0.013
1	28000		1	0.014
1	29000		1	0.014
1	30000		1	0.015
1	31000		1	0.015
1	32000		1	0.016
1	33000		1	0.016
1	34000		1	0.017
1	35000		1	0.017
1	36000		1	0.018
1	37000		1	0.018
1	38000		1	0.019
1	39000		1	0.019
1	40000		1	0.020
1	41000		1	0.020
1	42000		1	0.021
1	43000		1	0.021
1	44000		1	0.022
1	45000		1	0.022
1	46000		1	0.023
1	47000		1	0.023
1	48000		1	0.024
1	49000		1	0.024
1	50000		1	0.025
1	51000		1	0.025
1	52000		1	0.026
1	53000		1	0.026
1	54000		1	0.027
1	55000		1	0.027
1	56000		1	0.028
1	57000		1	0.028
1	58000		1	0.029
1	59000		1	0.029
1	60000		1	0.030
1	61000		1	0.030
1	62000		1	0.031
1	63000		1	0.031
1	64000		1	0.032
1	65000		1	0.032
1	66000		1	0.033
1	67000		1	0.033
1	68000		1	0.034
1	69000		1	0.034
1	70000		1	0.035
1	71000		1	0.035
1	72000		1	0.036
1	73000		1	0.036
1	74000		1	0.037
1	75000		1	0.037
1	76000		1	0.038
1	77000		1	0.038
1	78000		1	0.039
1	79000		1	0.039
1	80000		1	0.040
1	81000		1	0.040
1	82000		1	0.041
1	83000		1	0.041
1	84000		1	0.042
1	85000		1	0.042
1	86000		1	0.043
1	87000		1	0.043
1	88000		1	0.044
1	89000		1	0.044
1	90000		1	0.045
1	91000		1	0.045
1	92000		1	0.046
1	93000		1	0.046
1	94000		1	0.047
1	95000		1	0.047
1	96000		1	0.048
1	97000		1	0.048
1	98000		1	0.049
1	99000		1	0.049
1	100000		1	0.050
1	101000		1	0.050
1	102000		1	0.051
1	103000		1	0.051
1	104000		1	0.052
1	105000		1	0.052
1	106000		1	0.053
1	107000		1	0.053
1	108000		1	0.054
1	109000		1	0.054
1	110000		1	0.055
1	111000		1	0.055
1	112000		1	0.056
1	113000		1	0.056
1	114000		1	0.057
1	115000		1	0.057
1	116000		1	0.058
1	117000		1	0.058
1	118000		1	0.059
1	119000		1	0.059
1	120000		1	0.060
1	121000		1	0.060
1	122000		1	0.061
1	123000		1	0.061
1	124000		1	0.062
1	125000		1	0.062
1	126000		1	0.063
1	127000		1	0.063
1	128000		1	0.064
1	129000		1	0.064
1	130000		1	0.065
1	131000		1	0.065
1	132000		1	0.066
1	133000		1	0.066
1	134000		1	0.067
1	135000		1	0.067
1	136000		1	0.068
1	137000		1	0.068
1	138000		1	0.069
1	139000		1	0.069
1	140000		1	0.070
1	141000		1	0.070
1	142000		1	0.071
1	143000		1	0.071
1	144000		1	0.072
1	145000		1	0.072
1	146000		1	0.073
1	147000		1	0.073
1	148000		1	0.074
1	149000		1	0.074
1	150000		1	0.075
1	151000		1	0.075
1	152000		1	0.076
1	153000		1	0.076
1	154000		1	0.077
1	155000		1	0.077
1	156000		1	0.078
1	157000		1	0.078
1	158000		1	0.079
1	159000		1	0.079
1	160000		1	0.080
1	161000		1	0.080
1	162000		1	0.081
1	163000		1	0.081
1	164000		1	0.082
1	165000		1	0.082
1	166000		1	0.083
1	167000		1	0.083
1	168000		1	0.084
1	169000		1	0.084
1	170000		1	0.085
1	171000		1	0.085
1	172000		1	0.086
1	173000		1	0.086
1	174000		1	0.087
1	175000		1	0.087
1	176000		1	0.088
1	177000		1	0.088
1	178000		1	0.089
1	179000		1	0.089
1	180000		1	0.090
1	181000		1	0.090
1	182000		1	0.091
1	183000		1	0.091
1	184000		1	0.092
1	185000		1	0.092
1	186000		1	0.093
1	187000		1	0.093
1	188000		1	0.094
1	189000		1	0.094
1	190000		1	0.095
1	191000		1	0.095
1	192000		1	0.096
1	193000		1	0.096
1	194000		1	0.097
1	195000		1	0.097
1	196000		1	0.098
1	197000		1	0.098
1	198000		1	0.099
1	199000		1	0.099
1	200000		1	0.100
1	201000		1	0.100
1	202000		1	0.101
1	203000		1	0.101
1	204000		1	0.102
1	205000		1	0.102
1	206000		1	0.103
1	207000		1	0.103
1	208000		1	0.104
1	209000		1	0.104
1	210000		1	0.105
1	211000		1	0.105
1	212000		1	0.106
1	213000		1	0.106
1	214000		1	0.107
1	215000		1	0.107
1	216000		1	0.108
1	217000		1	0.108
1	218000		1	0.109
1	219000		1	0.109
1	220000		1	0.110
1	221000		1	0.110
1	222000		1	0.111
1	223000		1	0.111
1	224000		1	0.112
1	225000		1	0.112
1	226000		1	0.113
1	227000		1	0.113
1	228000		1	0.114
1	229000		1	0.114
1	230000		1	0.115
1	231000		1	0.115
1	232000		1	0.116
1	233000		1	0.116
1	234000		1	0.117
1	235000		1	0.117
1	236000		1	0.118
1	237000		1	0.118
1	238000		1	0.119
1	239000		1	0.119
1	240000		1	0.120
1	241000		1	0.120
1	242000		1	0.121
1	243000		1	0.121
1	244000		1	0.122
1	245000		1	0.122
1	246000		1	0.123
1	247000		1	0.123
1	248000		1	0.124
1	249000		1	0.124
1	250000		1	0.125
1	251000		1	0.125
1	252000		1	0.126
1	253000		1	0.126
1	254000		1	0.127
1	255000		1	0.127
1	256000		1	0.128
1	257000		1	0.128
1	258000		1	0.129
1	259000		1	0.129
1	260000		1	0.130
1	261000		1	0.130
1	262000		1	0.131
1	263000		1	0.131
1	264000		1	0.132
1	265000		1	0.132
1	266000		1	0.133
1	267000		1	0.133
1	268000		1	0.134
1	269000		1	0.134
1	270000		1	0.135
1	271000		1	0.135
1	272000		1	0.136
1	273000		1	0.136
1	274000		1	0.137
1	275000		1	0.137
1	276000		1	0.138
1	277000		1	0.138
1	278000		1	0.139
1	279000		1	0.139
1	280000		1	0.140
1	281000		1	0.140
1	282000		1	0.140
1	283000		1	0.141
1	284000		1	0.141
1	285000		1	0.142
1	286000		1	0.142
1	287000		1	0.143
1	288000		1	0.143
1	289000		1	0.144
1	290000		1	0.144
1	291000		1	0.145
1	292000		1	0.145
1	293000		1	0.146
1	294000		1	0.146
1	295000		1	0.147
1	296000		1	0.147
1	297000		1	0.148
1	298000		1	0.148
1	299000		1	0.149
1	300000		1	0.149
1	301000		1	0.150
1	302000		1	0.150
1	303000		1	0.151
1	304000		1	0.151
1	305000		1	0.152
1	306000		1	0.152
1	307000		1	0.153
1	308000		1	0.153
1	309000		1	0.154
1	310000		1	0.154
1	311000		1	0.155
1	312000		1	0.155
1	313000		1	0.156
1	314000		1	0.156
1	315000		1	0.157
1	316000		1	0.157
1	317000		1	0.158
1	318000		1	0.158
1	319000		1	0.159
1	320000		1	0.159
1	321000		1	0.160
1	322000		1	0.160
1	323000		1	0.161
1	324000		1	0.161
1	325000		1	0.162
1	326000		1	0.162
1	327000		1	0.163
1	328000		1	0.163
1	329000		1	0.164
1	330000		1	0.164
1	331000		1	0.165
1	332000		1	0.165
1	333000		1	0.166
1	334000		1	0.166
1	335000		1	0.167
1	336000		1	0.167
1	337000		1	0.168
1	338000		1	0.168
1	339000		1	0.169
1	340000		1	0.169
1	341000		1	0.170
1	342000		1	0.170
1	343000		1	0.171
