4	1		4	0.000
4	1000		4	0.001
4	2000		4	0.001
4	3000		4	0.002
4	4000		4	0.002
4	5000		4	0.003
4	6000		4	0.003
4	7000		4	0.004
4	8000		4	0.004
4	9000		4	0.005
4	10000		4	0.005
4	11000		4	0.006
4	12000		4	0.007
4	13000		4	0.007
4	14000		4	0.008
4	15000		4	0.008
4	16000		4	0.009
4	17000		4	0.009
4	18000		4	0.010
4	19000		4	0.010
4	20000		4	0.011
4	21000		4	0.011
4	22000		4	0.012
4	23000		4	0.012
4	24000		4	0.013
4	25000		4	0.014
4	26000		4	0.014
4	27000		4	0.015
4	28000		4	0.015
4	29000		4	0.016
4	30000		4	0.016
4	31000		4	0.017
4	32000		4	0.017
4	33000		4	0.018
4	34000		4	0.018
4	35000		4	0.019
4	36000		4	0.020
4	37000		4	0.020
4	38000		4	0.021
4	39000		4	0.021
4	40000		4	0.022
4	41000		4	0.022
4	42000		4	0.023
4	43000		4	0.023
4	44000		4	0.024
4	45000		4	0.024
4	46000		4	0.025
4	47000		4	0.026
4	48000		4	0.026
4	49000		4	0.027
4	50000		4	0.027
4	51000		4	0.028
4	52000		4	0.028
4	53000		4	0.029
4	54000		4	0.029
4	55000		4	0.030
4	56000		4	0.030
4	57000		4	0.031
4	58000		4	0.031
4	59000		4	0.032
4	60000		4	0.033
4	61000		4	0.033
4	62000		4	0.034
4	63000		4	0.034
4	64000		4	0.035
4	65000		4	0.035
4	66000		4	0.036
4	67000		4	0.036
4	68000		4	0.037
4	69000		4	0.037
4	70000		4	0.038
4	71000		4	0.039
4	72000		4	0.039
4	73000		4	0.040
4	74000		4	0.040
4	75000		4	0.041
4	76000		4	0.041
4	77000		4	0.042
4	78000		4	0.042
4	79000		4	0.043
4	80000		4	0.043
4	81000		4	0.044
4	82000		4	0.045
4	83000		4	0.045
4	84000		4	0.046
4	85000		4	0.046
4	86000		4	0.047
4	87000		4	0.047
4	88000		4	0.048
4	89000		4	0.048
4	90000		4	0.049
4	91000		4	0.049
4	92000		4	0.050
4	93000		4	0.051
4	94000		4	0.051
4	95000		4	0.052
4	96000		4	0.052
4	97000		4	0.053
4	98000		4	0.053
4	99000		4	0.054
4	100000		4	0.054
4	101000		4	0.055
4	102000		4	0.055
4	103000		4	0.056
4	104000		4	0.056
4	105000		4	0.057
4	106000		4	0.058
4	107000		4	0.058
4	108000		4	0.059
4	109000		4	0.059
4	110000		4	0.060
4	111000		4	0.060
4	112000		4	0.061
4	113000		4	0.061
4	114000		4	0.062
4	115000		4	0.062
4	116000		4	0.063
4	117000		4	0.064
4	118000		4	0.064
4	119000		4	0.065
4	120000		4	0.065
4	121000		4	0.066
4	122000		4	0.066
4	123000		4	0.067
4	124000		4	0.067
4	125000		4	0.068
4	126000		4	0.068
4	127000		4	0.069
4	128000		4	0.070
4	129000		4	0.070
4	130000		4	0.071
