11	1		11	0.000
11	1000		11	0.001
11	2000		11	0.001
11	3000		11	0.002
11	4000		11	0.003
11	5000		11	0.004
11	6000		11	0.004
11	7000		11	0.005
11	8000		11	0.006
11	9000		11	0.006
11	10000		11	0.007
11	11000		11	0.008
11	12000		11	0.008
11	13000		11	0.009
11	14000		11	0.010
11	15000		11	0.011
11	16000		11	0.011
11	17000		11	0.012
11	18000		11	0.013
11	19000		11	0.013
11	20000		11	0.014
11	21000		11	0.015
11	22000		11	0.015
11	23000		11	0.016
11	24000		11	0.017
11	25000		11	0.018
11	26000		11	0.018
11	27000		11	0.019
11	28000		11	0.020
11	29000		11	0.020
11	30000		11	0.021
11	31000		11	0.022
11	32000		11	0.023
11	33000		11	0.023
11	34000		11	0.024
11	35000		11	0.025
11	36000		11	0.025
11	37000		11	0.026
11	38000		11	0.027
11	39000		11	0.027
11	40000		11	0.028
11	41000		11	0.029
11	42000		11	0.030
11	43000		11	0.030
11	44000		11	0.031
11	45000		11	0.032
11	46000		11	0.032
11	47000		11	0.033
11	48000		11	0.034
11	49000		11	0.035
11	50000		11	0.035
11	51000		11	0.036
11	52000		11	0.037
11	53000		11	0.037
11	54000		11	0.038
11	55000		11	0.039
11	56000		11	0.039
11	57000		11	0.040
11	58000		11	0.041
11	59000		11	0.042
11	60000		11	0.042
11	61000		11	0.043
11	62000		11	0.044
11	63000		11	0.044
11	64000		11	0.045
11	65000		11	0.046
11	66000		11	0.046
11	67000		11	0.047
11	68000		11	0.048
11	69000		11	0.049
11	70000		11	0.049
11	71000		11	0.050
11	72000		11	0.051
11	73000		11	0.051
11	74000		11	0.052
11	75000		11	0.053
11	76000		11	0.054
11	77000		11	0.054
11	78000		11	0.055
11	79000		11	0.056
11	80000		11	0.056
11	81000		11	0.057
11	82000		11	0.058
11	83000		11	0.058
11	84000		11	0.059
11	85000		11	0.060
11	86000		11	0.061
11	87000		11	0.061
11	88000		11	0.062
11	89000		11	0.063
11	90000		11	0.063
11	91000		11	0.064
11	92000		11	0.065
11	93000		11	0.066
11	94000		11	0.066
11	95000		11	0.067
11	96000		11	0.068
11	97000		11	0.068
11	98000		11	0.069
11	99000		11	0.070
11	100000		11	0.070
11	101000		11	0.071
11	102000		11	0.072
11	103000		11	0.073
11	104000		11	0.073
11	105000		11	0.074
11	106000		11	0.075
11	107000		11	0.075
11	108000		11	0.076
11	109000		11	0.077
11	110000		11	0.077
11	111000		11	0.078
11	112000		11	0.079
11	113000		11	0.080
11	114000		11	0.080
11	115000		11	0.081
11	116000		11	0.082
11	117000		11	0.082
11	118000		11	0.083
11	119000		11	0.084
11	120000		11	0.085
11	121000		11	0.085
11	122000		11	0.086
11	123000		11	0.087
11	124000		11	0.087
11	125000		11	0.088
11	126000		11	0.089
11	127000		11	0.089
11	128000		11	0.090
11	129000		11	0.091
11	130000		11	0.092
11	131000		11	0.092
11	132000		11	0.093
11	133000		11	0.094
11	134000		11	0.094
11	135000		11	0.095
11	136000		11	0.096
11	137000		11	0.097
11	138000		11	0.097
11	139000		11	0.098
11	140000		11	0.099
11	141000		11	0.099
11	142000		11	0.100
