chrom,dist,all_pi,ncpg_pi,all_div1,ncpg_div1,all_div2,ncpg_div2,all_sites,ncpg_sites
chr9,35500,0.0019185323383084576,0.001616844195013935,0.026150497512437813,0.024567632573588363,0.1382773631840796,0.1263887298133089,32160,17462
chr18,-22500,0.002149699907663897,0.0017952513199255347,0.030869113573407204,0.029175695059053316,0.13971606648199447,0.13171788689840389,57760,32767
chr6,-90500,0.0017444470633130183,0.0014037486130924078,0.028182767096535236,0.02627199239182121,0.14667160510454896,0.14015691868758917,29699,16824
chr1,33500,0.0022520830862619527,0.0020451584719914503,0.028765697268378815,0.026631719360651517,0.14378895492100305,0.13538180711895345,75889,42731
chr12,87500,0.0022890729408454667,0.002685852455907453,0.02679890272209327,0.025128010620140338,0.14201308292888795,0.13474303053290346,18956,10546
chr4,-91500,0.0022543676989647482,0.0024137840464371076,0.029949935758273892,0.02836655897880388,0.14217358557440965,0.13931132298479237,22571,12691
chr7,-34500,0.0020583674044832934,0.0016966213990263187,0.027794002134901612,0.025989238259087083,0.1339348653602143,0.12906768183315642,49651,27319
chr14,-85500,0.0019065772376366276,0.0014519024929217595,0.028777803256133914,0.027760513776672883,0.14807383627608348,0.14242800911539258,17444,9654
chr9,77500,0.0012826894995353777,0.0014315291333924873,0.02737953006770211,0.02635314995563443,0.13913779370768617,0.13274179236912156,20088,11270
chr4,54500,0.0019956947548310767,0.001964914362564772,0.030103851715525175,0.027174557968434793,0.14894176416458524,0.1408567699062537,30428,16854
chr1,68500,0.0021651434501690605,0.0020868939462085094,0.0273174650999297,0.026401007466042997,0.14612835191322687,0.13915624718898983,39828,22234
chr19,-64500,0.0025588468659084895,0.0019381352416511096,0.027417790707925594,0.02566894835096453,0.14387728114255488,0.13861232109520846,11343,6428
chr10,-2500,0.001787363404096639,0.001588083509265775,0.03003871734589535,0.027888550056037742,0.14911276390576156,0.1408710610681054,343257,191835
chr13,6500,0.0019346614193172232,0.0016840646416356215,0.02816507645216095,0.026027031494361023,0.14360676420619503,0.13754783913336469,139499,78649
chr10,-79500,0.0022611023471485253,0.0019111442045172497,0.026530904918973183,0.02506825515016133,0.14111573210956546,0.12865061636468933,20919,12087
chr6,80500,0.0020408289898237774,0.0018159963615099735,0.027959791511541324,0.026119160548372426,0.14110201042442294,0.13598856474563056,26860,15391
chr4,-88500,0.0017482465525439845,0.0018058045573830122,0.028396932952924395,0.02665835217086289,0.1433666191155492,0.13812456154026034,22432,12829
chr4,-100500,0.0021213384333725644,0.0019413744089577351,0.029717536288740683,0.026803585414672353,0.14172224401726166,0.1393264293795144,20392,11491
chr13,76500,0.0022040046776926566,0.0020733445639497215,0.02785136392926183,0.024620966696902943,0.14183432376315602,0.13632240507969418,13967,7717
chr11,83500,0.0042951873806892395,0.003031963470319635,0.02702702702702703,0.023744292237442923,0.11926052446498543,0.10575342465753425,9953,5475
chr18,-21500,0.002053132484558175,0.00185317694156822,0.028283751418126814,0.027415326767124056,0.1433095928400353,0.13732918034626931,63464,35637
chr2,64500,0.002025070884942546,0.0021201381803862603,0.028503208476346815,0.0273317940181496,0.13848679301596778,0.13263169199377114,33505,18623
chr18,43500,0.002871692127890475,0.002590440232948376,0.02976041405793472,0.02731714539532129,0.1455046331079389,0.13577139472904945,23958,13508
