chrom,dist,all_pi,ncpg_pi,all_div1,ncpg_div1,all_div2,ncpg_div2,all_sites,ncpg_sites
chr14,-4950,0.009472389991371873,0.00884593247071663,0.03289617486338798,0.031861004592150736,0.16407103825136612,0.16247692089191876,36600,21123
chr19,1750,0.009376875061569187,0.009040375019341565,0.03012514115117484,0.028667651240148515,0.15084226646248086,0.14670604960594058,129294,72451
chr19,-9750,0.00718318053873854,0.006753246753246753,0.0268897520167314,0.027012987012987013,0.14699731102479832,0.13766233766233765,3347,1925
chr14,8250,0.009392915487098311,0.008757449913989331,0.03171390013495277,0.029877847474413997,0.17273954116059378,0.16556619346318918,10374,6058
chr19,-1050,0.00928235975289932,0.008596098421591336,0.030698380172086773,0.02836489252814739,0.1524035069682026,0.14569472876151485,282067,156320
chr14,-1350,0.009254963208051555,0.00888988450724719,0.031180711953770143,0.02996885443824255,0.15745985190284148,0.15431488512886912,400953,228604
chr16,-2650,0.009096465446579863,0.008624319313029764,0.032203303942434376,0.03085498595505618,0.1577396033917773,0.1545675327715356,118404,68352
chr19,2750,0.008772814488035418,0.008420002101061036,0.03047960555804572,0.028542914171656688,0.15039967129837142,0.1458416500332668,53544,30060
chr16,9250,0.008902045746018702,0.008723790081765173,0.028034066713981547,0.028058592944089127,0.16370948663354626,0.1695894367650093,8454,4847
chr14,-950,0.008821614866227961,0.008488187903459319,0.030949567882729578,0.02984676352529055,0.15699539427594908,0.1542555909454787,623789,352266
chr15,6750,0.008230550128602345,0.008147817998604761,0.030579510894471525,0.031958762886597936,0.15273090863642044,0.15088365243004417,24003,13580
chr17,-3350,0.009735342735293988,0.009406651782483658,0.030929860506890453,0.029561541987065235,0.15769457464425046,0.15407139583439425,71258,39274
chr15,1650,0.008966870533063472,0.008545854817218007,0.03191726197101943,0.030745611494119692,0.1554022642300112,0.15156132321418225,305446,172610
chr15,-5650,0.009040617732791174,0.008773177736537258,0.03371145086889669,0.031196016664973073,0.1594186080246018,0.1571994715984148,34469,19682
chr18,-8550,0.00919989700043715,0.00843986069631176,0.030492661281146888,0.026703318279992148,0.146546819888497,0.13508737482819555,8789,5093
chr15,350,0.008327995347703319,0.00781621434534161,0.03052972410106795,0.02910467954377113,0.15092030493524977,0.14643765938081663,1298374,731738
chr15,-2550,0.008938598744815942,0.008534011783003342,0.03045595233726037,0.02923831866216129,0.15534431925227243,0.15255149258549813,163482,92926
chr14,1350,0.009039519905708147,0.008726569269036808,0.030744780647479143,0.02954602369832741,0.1568275717536226,0.15300227141921963,400816,227611
chr14,6950,0.009595847507875357,0.00973034088981853,0.03253823399836365,0.03276047261009667,0.16363521933413053,0.16090225563909774,15889,9310
chr18,-7750,0.009478511975539323,0.00932438900125056,0.03201970443349754,0.03153417424464652,0.1567012060472227,0.15517747139923732,11774,6818
chr16,8450,0.008939790000878658,0.009517575255246205,0.030258764607679466,0.0288117394416607,0.15901502504173623,0.15676449534717252,9584,5588
chr16,4650,0.00929105890823634,0.009084761417803362,0.032623897068171995,0.02995030666606975,0.16311948534085996,0.1604065004253033,39327,22337
chr18,2950,0.00877601111016637,0.008539683928212857,0.029003769520732366,0.028500736599554263,0.1541518578352181,0.14856646394439618,92850,52946
chr19,-5850,0.008669416127920881,0.007853122007535419,0.03195995379283789,0.029246726747151845,0.15075086638428956,0.145723516408774,10388,5881
chr17,-6450,0.009822885372016138,0.00957779462020577,0.03071411511822307,0.02966284383892386,0.160162407451636,0.1499525739415366,20935,11597
chr15,4850,0.009622119510296043,0.009320280567189787,0.03254642744727731,0.0306438527915038,0.1575490504668975,0.15605870639427685,47655,27118
chr15,6150,0.008598777117561792,0.008063230994152045,0.0279316532729968,0.025625,0.159202621518296,0.15444444444444444,25634,14400
chr19,3750,0.009540906777623048,0.009858233871391767,0.028618991959763397,0.02616133866133866,0.1479474373959551,0.1437937062937063,28233,16016
chr14,1050,0.00886223451317832,0.008617726981764717,0.030918262353502146,0.02981913141346856,0.1567101305350107,0.15364187324339962,557858,316307
chr15,3450,0.008716734522215781,0.00852757563261629,0.03043575800955057,0.029348214117956524,0.15455040755499055,0.15299776412453261,93607,53223
chr14,6350,0.010206300572685864,0.009173443389641213,0.033258448915803866,0.03100132625994695,0.16990623168587615,0.17216511936339524,20476,12064
chr17,-5450,0.009336172943718078,0.009720662079226334,0.02679507591938177,0.027067137809187278,0.156304609529727,0.15159010600706713,25751,14150
chr17,-3250,0.009364664198633722,0.008815724706605133,0.02968969646483053,0.028713405058247193,0.15710418076742855,0.14935658533155194,76828,42663
chr14,-3450,0.009237631437305402,0.00899409562372352,0.031584870577873465,0.03101857729253946,0.16219357048490482,0.15731454445431847,81748,47262
chr14,-2550,0.009122992549054531,0.009176159100728297,0.03205019740552736,0.030829082100781738,0.16065284827975182,0.15927135709130058,141840,81741
chr19,-9450,0.007910374939011424,0.008884835852006253,0.02590919895412408,0.028465346534653466,0.1447587354409318,0.14026402640264027,4207,2424
chr15,5650,0.008930264254315683,0.008563888830711878,0.03140824306134222,0.029787959752145984,0.1628100762771617,0.15831959524756978,31202,17591
chr18,3750,0.008445429569815845,0.008319047220232896,0.029862732281258755,0.029811970252979575,0.1549164254365487,0.15091092131328548,53545,30793
chr18,-10050,0.008050958495434296,0.0076002154610693125,0.027575641516660282,0.027401782766589635,0.1493680582152432,0.1406404754044239,5222,3029
chr16,1650,0.008818490200083828,0.008674999678179269,0.031547333804007066,0.030836862634038335,0.15792688949287953,0.15419074958485127,273367,155366
chr19,9750,0.009402601330913491,0.009188848306487637,0.026149425287356323,0.027958062905641536,0.1646551724137931,0.16674987518721918,3480,2003
chr19,-7250,0.009467569872403419,0.009347699060812063,0.030418832161418528,0.025995125913891144,0.15912564964842557,0.15759545085296506,6542,3693
chr14,-7150,0.00907019167789885,0.00909037222782487,0.03337447289931091,0.031676160883825306,0.15787308443895917,0.16148800276195407,19446,11586
chr17,-4150,0.009764521521589015,0.009421287743929063,0.030878649997791226,0.029913848117421826,0.15863409462384592,0.15475430759412892,45274,25072
chr17,50,0.007758416397352653,0.007082332186054685,0.028502838477356133,0.02623071482701199,0.14276763840651718,0.13277877157828866,2540975,1423827
chr16,9350,0.008682596921522682,0.009211429397102915,0.029725406558251132,0.02722489132921528,0.15609170887763263,0.15305422100205904,7502,4371
chr16,-3250,0.009023305689758666,0.008776842285261717,0.03075825243912942,0.030245383036935705,0.1587864023917617,0.15821648426812585,81279,46784
chr14,1850,0.009158310471795602,0.00872613607152567,0.031148973174924613,0.02969161259447971,0.15816447720693916,0.1554956578039889,248387,142094
chr18,-250,0.008358844398553214,0.007928334055772288,0.029717222707583733,0.027842219332466406,0.1488061634944981,0.1430937725762173,1526926,865125
chr18,9550,0.007797663883554887,0.008527788001472211,0.029429550493852045,0.02972027972027972,0.14835718605119935,0.14475524475524476,4961,2860
chr18,4250,0.008822834500326102,0.008308103861913762,0.02999766191255553,0.0290843081887858,0.15104044891278934,0.14751916095199677,42770,24790
chr17,-2050,0.008903299932243125,0.008491099172128425,0.03039578767037009,0.028379650101477374,0.1569924167989318,0.15203464970463848,158772,88197
chr17,-6650,0.009386568382142337,0.008865982438021633,0.029315124756135128,0.02826025725284011,0.1590512372933566,0.1500328607642475,19478,10651
chr15,-4150,0.008647836075545777,0.008080571314680644,0.030764820375092414,0.028774867992959623,0.16037237654088146,0.15774174622646542,66277,37498
chr17,9650,0.010113304568423789,0.009343200740055504,0.02819280239054177,0.024283071230342276,0.1591529167208003,0.14777983348751156,7697,4324
